id,was_married,children,salary,sex,age,profession,home_cost,drive_info,happyness
3177,1,4.0,35147663.08084431,1,82.0,Engineer,10197614.144200852,,0.8433527362436045
3178,1,3.0,2060427.354270977,0,20.0,Homemaker,10032853.446958154,1.0,0.0997397448820992
3179,1,4.0,71074160.18811095,1,82.0,Engineer,9988369.95227426,,0.4245431245730559
3180,1,2.0,183157463.10995185,1,32.0,Doctor,10194823.55797251,1.0,0.6254947258473378
3181,1,0.0,29302956.338129513,1,3.0,Executive,10199315.206254894,1.0,0.4250565119109302
3182,1,0.0,3572816.059459369,0,17.0,Healthcare,10073876.262380349,0.0,0.6003077957568919
3183,1,0.0,2431570.8186239153,0,17.0,Healthcare,10171644.075759718,1.0,0.5604340856720862
3184,1,1.0,9747661.670448257,1,9.0,Marketing,10161488.592819069,1.0,0.4023324504085243
3185,1,9.0,97077468.47198805,1,100.0,Artist,10256718.570427451,,0.726421986741294
3186,0,1.0,175597298.5934181,0,10.0,Lawyer,10007175.287068369,1.0,0.4544789515301735
3187,1,3.0,2325380.572593078,0,21.0,Homemaker,10053839.241426114,,0.1633743989243366
3188,1,0.0,3356110.70521302,0,17.0,Healthcare,10108178.247773685,1.0,0.5288513407871878
3189,1,0.0,25207348.264353942,1,3.0,Executive,10018515.462830428,1.0,0.4442710052041824
3190,1,0.0,3962855.762180154,0,17.0,Healthcare,10096895.321929868,0.0,0.419840992998627
3191,1,9.0,149926853.20708534,1,99.0,Artist,10044703.033263206,,0.5558116064950037
3192,1,9.0,76987816.33717307,1,99.0,Artist,10199685.559696486,1.0,0.6156683212207315
3193,0,1.0,158702022.5474226,0,10.0,Lawyer,10286822.413085785,1.0,0.3620482452738993
3194,1,4.0,50280777.64829318,1,82.0,Engineer,10152606.82374083,1.0,0.6185011668295214
3195,1,0.0,2854715.8622497343,0,17.0,Healthcare,10139413.308356056,,0.4754518596142739
3196,0,2.0,153516236.11602652,1,32.0,Doctor,10195617.280984292,,0.5700170245527241
3197,1,6.0,275554588.1870435,1,13.0,Entertainment,10215770.670203144,,0.4713375681153112
3198,1,3.0,2434590.5411442514,0,21.0,Homemaker,9974754.334065262,1.0,0.5738399583689262
3199,1,0.0,51185657.46117552,1,3.0,Executive,10180436.011380572,0.0,0.3110159448082843
3200,1,9.0,122653086.69103552,1,100.0,Artist,10261841.195637124,0.0,0.5594071918182674
3201,1,6.0,122434837.88015042,1,13.0,Entertainment,10288531.382105498,,0.5571782566540407
3202,1,1.0,12097790.246324861,1,9.0,Marketing,10193803.65376698,,0.4973639953975083
3203,1,4.0,47735984.840093955,1,82.0,Engineer,10132326.719649537,1.0,0.5474932292183219
3204,1,0.0,3477847.4943827232,0,17.0,Healthcare,10022401.887057507,,0.270778670358557
3205,1,1.0,12099400.354821162,1,9.0,Marketing,10125857.978580851,,0.3694627256606953
3206,1,1.0,12124896.799858425,1,9.0,Marketing,10005518.495710803,1.0,0.3875128944200152
3207,1,9.0,122148136.36332712,1,99.0,Artist,10249720.446950678,,0.7482900213913101
3208,0,1.0,182060821.24555045,0,11.0,Lawyer,10346367.28222768,1.0,0.4513995036411317
3209,0,2.0,190512121.63143006,1,32.0,Doctor,10148007.488536311,,0.3805856757607188
3210,1,3.0,2348213.0642932625,0,21.0,Homemaker,10004007.319576962,1.0,0.3700929231251672
3211,1,1.0,12135419.98314933,1,9.0,Marketing,10095088.514768038,1.0,0.4401139325957405
3212,1,9.0,128521539.36637798,1,99.0,Artist,10318256.89365418,1.0,0.4754262308672379
3213,0,1.0,152933452.66061166,0,10.0,Lawyer,10215000.61584867,1.0,0.2340386495746095
3214,1,0.0,29993944.84024565,1,3.0,Executive,10096749.758091347,,0.4478046464642047
3215,0,1.0,212143198.44161156,0,11.0,Lawyer,10276931.006748758,,0.3064990568358252
3216,1,0.0,4069612.022921588,0,17.0,Healthcare,10038833.899196597,,0.3426542615128895
3217,1,9.0,116609685.87622498,1,100.0,Artist,10312827.88028362,1.0,0.5704078822546165
3218,0,2.0,183898259.9490623,1,32.0,Doctor,10433088.029956596,,0.5561789134193295
3219,0,2.0,138851324.44614655,1,32.0,Doctor,10303856.20782848,1.0,0.5637631804549902
3220,1,1.0,15479020.37296329,1,9.0,Marketing,10037324.614314916,,0.5210422388007113
3221,0,1.0,171975973.8906744,0,10.0,Lawyer,10273303.543712644,0.0,0.292341929075426
3222,1,6.0,183038480.6706935,1,13.0,Entertainment,10292631.50049848,1.0,0.4888891458518888
3223,1,0.0,29252599.515888866,1,3.0,Executive,10155883.851163052,1.0,0.2999440195635603
3224,1,4.0,40395053.175761856,1,81.0,Engineer,10215331.650151012,,0.6755924708957516
3225,1,0.0,36992651.2639215,1,3.0,Executive,10124092.9294656,,0.3934023651006881
3226,1,9.0,130884904.47199534,1,99.0,Artist,10065724.802496554,,0.4655456627870971
3227,0,1.0,166163239.37236598,0,10.0,Lawyer,10183953.73562374,,0.4744010647220161
3228,0,1.0,210937668.16354197,0,11.0,Lawyer,10437403.728801724,,0.1841361162996641
3229,1,6.0,166574540.2151014,1,14.0,Entertainment,10329895.294109227,,0.4446548224129845
3230,0,1.0,210298867.32595697,0,10.0,Lawyer,10316105.981628573,,0.3712270315497898
3231,1,6.0,207358267.55469006,1,13.0,Entertainment,10281656.91567971,1.0,0.5631358404062924
3232,1,0.0,43867738.834434904,1,3.0,Executive,10146593.881577175,,0.4254718974316441
3233,0,1.0,209543098.16694325,0,10.0,Lawyer,10343552.72472791,1.0,0.3407442030416481
3234,1,3.0,2158858.2624109676,0,21.0,Homemaker,10152829.907302065,1.0,0.3851968235333479
3235,1,1.0,17524807.286047,1,9.0,Marketing,10033246.71875742,1.0,0.4334252792151578
3236,1,3.0,2174400.250715339,0,21.0,Homemaker,10016710.258109158,1.0,0.3019433707620204
3237,1,0.0,24490820.049440887,1,3.0,Executive,10119581.74248718,1.0,0.3838520364087967
3238,1,0.0,35614773.891792476,1,3.0,Executive,10248896.524249006,1.0,0.4460068388149347
3239,1,3.0,2053169.9100885876,0,21.0,Homemaker,10074769.40283888,1.0,0.505110344114891
3240,0,1.0,259984191.22200412,0,10.0,Lawyer,10220028.381405132,0.0,0.414334267311763
3241,1,0.0,3044616.438186695,0,17.0,Healthcare,10070627.926268836,1.0,0.5396094057284173
3242,1,6.0,148536714.58202755,1,13.0,Entertainment,10223856.711246816,0.0,0.5345710019003745
3243,1,4.0,41696821.73381308,1,82.0,Engineer,10122714.311256532,0.0,0.4557366164031108
3244,1,2.0,181966445.5072162,1,32.0,Doctor,10405521.466769043,,0.4491194942001457
3245,0,2.0,153559170.97182128,1,32.0,Doctor,10404155.0595088,1.0,0.4930256719917253
3246,0,1.0,187785393.53633806,0,10.0,Lawyer,10332501.950595912,1.0,0.4218864903004771
3247,1,0.0,28378740.43837784,1,3.0,Executive,10118037.998580853,,0.4367887393473371
3248,1,2.0,175368471.8599245,1,32.0,Doctor,10234339.969503457,,0.3096410886373575
3249,1,1.0,13338225.024050629,1,9.0,Marketing,10118757.712572794,,0.2454990183047477
3250,1,0.0,38919669.263013534,1,3.0,Executive,10028299.773595065,,0.4153322785280987
3251,1,6.0,220029262.98948014,1,13.0,Entertainment,10481657.157593563,,0.4648522347656316
3252,0,1.0,108400205.58786637,0,10.0,Lawyer,10239048.95610254,0.0,0.4393138346839217
3253,0,1.0,142779981.18648362,0,11.0,Lawyer,10297043.930651326,0.0,0.4313353302364029
3254,1,9.0,129056619.67539482,1,100.0,Artist,10110042.064633297,1.0,0.5929844363601144
3255,0,1.0,215416179.116856,0,10.0,Lawyer,10192480.176298425,1.0,0.3520106386349886
3256,0,1.0,217734903.87545437,0,10.0,Lawyer,10300231.767590944,,0.3599918643103773
3257,0,2.0,166719215.65658933,1,32.0,Doctor,10332944.207210558,,0.5812685459691455
3258,1,4.0,53499936.364968725,1,82.0,Engineer,10108078.045907876,,0.584263125828098
3259,1,2.0,162932826.63312224,1,32.0,Doctor,10283284.324355626,1.0,0.2739954275254354
3260,0,1.0,147243346.55006415,0,10.0,Lawyer,10178807.824837998,,0.4273400687801502
3261,1,2.0,198012654.11131802,1,32.0,Doctor,10310341.28513522,1.0,0.5642740585065471
3262,0,1.0,102345160.23214458,0,11.0,Lawyer,10179667.642717415,1.0,0.3015530560283632
3263,1,0.0,34536652.511750236,1,3.0,Executive,10066876.836895434,,0.3660411605139457
3264,1,0.0,35167522.99730522,1,3.0,Executive,10074238.109226672,,0.3431264542399575
3265,1,3.0,2350600.4006696856,0,21.0,Homemaker,9945651.267178724,,0.3100898980399859
3266,1,1.0,15344381.960810041,1,9.0,Marketing,10176875.447856463,,0.4055097285144216
3267,1,4.0,47731820.234314874,1,82.0,Engineer,10049252.364145624,1.0,0.6456940582414508
3268,1,0.0,40318178.39704784,1,3.0,Executive,10094679.676894082,,0.3890913176584485
3269,1,4.0,58159257.95638885,1,82.0,Engineer,10107886.340861823,1.0,0.683920902426685
3270,1,4.0,45574361.84538382,1,81.0,Engineer,10092861.866397437,,0.7069185760138956
3271,1,4.0,42097360.3360061,1,82.0,Engineer,10071541.936081853,1.0,0.5776524185870888
3272,1,9.0,114155174.17059784,1,99.0,Artist,10195920.943968156,1.0,0.6682364093011315
3273,1,0.0,41456431.31665524,1,3.0,Executive,10037699.544106204,,0.612494033567042
3274,0,1.0,177000705.14611953,0,10.0,Lawyer,10085091.667169496,,0.24541332974776
3275,1,0.0,23231503.075982496,1,3.0,Executive,10134584.180609446,0.0,0.4859445265423419
3276,0,1.0,242613062.58525735,0,10.0,Lawyer,10253421.285125963,,0.347402004877431
3277,1,4.0,35615786.53851431,1,82.0,Engineer,10138427.289338326,,0.5603273796874956
3278,1,6.0,159045753.11283526,1,14.0,Entertainment,10232125.125064682,,0.6072945395199437
3279,1,4.0,50137978.790280536,0,82.0,Engineer,10252162.038621187,,0.6536718160473598
3280,1,6.0,149641210.04688716,1,14.0,Entertainment,10322807.10813964,0.0,0.5707930960279806
3281,1,3.0,2346576.8786709295,0,21.0,Homemaker,10120650.472894968,1.0,0.4312243868650767
3282,1,6.0,213153338.360031,1,14.0,Entertainment,10324826.837090086,,0.3954405789943945
3283,1,0.0,2933692.3797660037,0,17.0,Healthcare,9981027.102197606,,0.5085774374462848
3284,0,1.0,176632427.4180925,0,10.0,Lawyer,10394046.319672083,,0.3904814358717464
3285,1,4.0,34666945.53616978,1,82.0,Engineer,10087914.557280667,,0.6590970862136869
3286,1,2.0,160198785.3547974,1,33.0,Doctor,10335139.624230769,1.0,0.7122117395049727
3287,1,0.0,36530804.05933068,1,3.0,Executive,10132986.350886676,,0.5784600695573195
3288,0,2.0,268086066.6489629,1,32.0,Doctor,10329425.291427815,1.0,0.6639925217609184
3289,1,3.0,2380240.6204909636,0,21.0,Homemaker,10174840.22848414,,0.362015460179075
3290,1,0.0,4267481.210903906,0,17.0,Healthcare,10185353.607701788,1.0,0.3891934327867074
3291,1,6.0,170430965.07947418,1,13.0,Entertainment,10386047.747854777,1.0,0.6766286259413876
3292,1,0.0,30483441.09347748,1,3.0,Executive,10186868.166496389,,0.5360645888007293
3293,0,2.0,239328993.36483833,1,32.0,Doctor,10074237.521029131,,0.4755980313133593
3294,0,1.0,192610153.17955694,0,10.0,Lawyer,10151166.176681826,1.0,0.3343641959821851
3295,0,1.0,162788502.2881209,0,11.0,Lawyer,10130553.761870034,0.0,0.5808622024179205
3296,1,0.0,3527982.3996272534,0,17.0,Healthcare,9865892.561087158,1.0,0.4110560648987802
3297,1,1.0,15595655.83516157,1,9.0,Marketing,10070554.690942625,1.0,0.3898312275980974
3298,1,3.0,2489691.1125680977,0,21.0,Homemaker,10012501.800884258,,0.2564932164402189
3299,1,3.0,2696654.8211807967,0,21.0,Homemaker,10080692.566317204,1.0,0.52407672965411
3300,1,0.0,3264607.5945208776,0,17.0,Healthcare,10047185.569384135,0.0,0.2737190059490034
3301,1,6.0,172788298.73049232,1,14.0,Entertainment,10310411.008766592,0.0,0.395517869966964
3302,0,2.0,190866068.55842,1,32.0,Doctor,10281261.857966838,1.0,0.564485315694045
3303,1,9.0,123032922.5170377,1,99.0,Artist,10240944.317367654,1.0,0.6984723872424314
3304,1,2.0,171111981.3162673,1,32.0,Doctor,10350410.863503031,0.0,0.7204393753886937
3305,1,0.0,41171108.067518815,1,3.0,Executive,10116661.946721748,1.0,0.3419818682387798
3306,1,1.0,12824878.660115674,1,9.0,Marketing,9980324.512093805,0.0,0.3527548093929535
3307,1,0.0,24828251.373866312,1,3.0,Executive,19794878.47747652,1.0,0.4768121098557857
3308,1,1.0,10881387.058629489,1,9.0,Marketing,10101590.825021524,0.0,0.4752873577337191
3309,1,6.0,245317113.70398858,1,14.0,Entertainment,10466452.674137397,,0.4724682081690949
3310,1,2.0,203884904.52078176,1,32.0,Doctor,10372390.867243208,1.0,0.3450922486792234
3311,0,2.0,190143557.71613383,1,32.0,Doctor,10282832.965561016,,0.414024364128746
3312,1,0.0,35312641.42979863,1,3.0,Executive,10168644.836153695,,0.476831447963773
3313,1,9.0,121757550.74200039,1,100.0,Artist,10306131.025560137,,0.3804719622431092
3314,1,1.0,11295211.553573659,1,9.0,Marketing,10061491.898478951,,0.3390039163855784
3315,1,3.0,2445574.5284525706,0,21.0,Homemaker,10155156.187939197,1.0,0.5627631420241117
3316,0,1.0,146079607.10689276,0,11.0,Lawyer,10377319.633345297,1.0,0.2819732919007575
3317,1,0.0,3056557.826081226,0,17.0,Healthcare,10248189.87451098,,0.2936979868170594
3318,0,1.0,177343440.06342432,0,11.0,Lawyer,10290612.289660713,,0.3702408699143595
3319,1,1.0,13918655.88941709,1,9.0,Marketing,10137391.410105083,,0.4118829109162193
3320,0,1.0,200884902.3719824,0,11.0,Lawyer,10220814.669879438,,0.3431099928632699
3321,1,4.0,32883592.464792907,1,81.0,Engineer,9939560.036272855,,0.5623819760782656
3322,1,0.0,30002618.39405642,1,3.0,Executive,10075654.2948058,,0.447949119657643
3323,1,4.0,24930505.746078562,1,82.0,Engineer,10065085.353438651,1.0,0.7135391970667146
3324,1,9.0,118380880.1643141,1,99.0,Artist,10283162.12065016,1.0,0.5825335217904789
3325,1,9.0,153477548.72924292,1,99.0,Artist,10231480.237191737,1.0,0.5334935421669051
3326,1,9.0,106766412.09810442,1,100.0,Artist,10311594.320517752,,0.617803732291695
3327,1,3.0,2208061.03364994,0,21.0,Homemaker,10024641.505303076,1.0,0.3798237615448242
3328,0,1.0,143214807.89490718,0,10.0,Lawyer,10400420.28540936,,0.545507730831522
3329,1,1.0,15776411.78913497,1,9.0,Marketing,10030918.351329684,,0.3605841107207254
3330,1,0.0,34471382.73091844,1,3.0,Executive,10015256.755890172,1.0,0.295355751780294
3331,1,0.0,31668809.251836587,1,3.0,Executive,10053214.010599166,1.0,0.4583563400872362
3332,1,0.0,39675512.82199548,1,3.0,Executive,10105676.75994097,,0.5196618735741712
3333,1,6.0,249684807.10118353,1,14.0,Entertainment,10271178.512477854,,0.5365831104266569
3334,1,0.0,3906497.6116118794,0,17.0,Healthcare,10226025.675763464,1.0,0.412648028936903
3335,1,0.0,3456999.4559225417,0,17.0,Healthcare,10033039.50572906,1.0,0.3252064766202338
3336,1,1.0,11505880.308971254,1,9.0,Marketing,10217825.34360746,,0.4756398292620102
3337,1,9.0,98589191.76922195,1,100.0,Artist,10199286.357305596,,0.7000275375557378
3338,1,1.0,13399188.388219073,1,9.0,Marketing,10058249.36197211,1.0,0.3741941087444706
3339,1,3.0,2280386.5456352653,0,21.0,Homemaker,10126632.271336645,1.0,0.6329574073745271
3340,1,4.0,30938765.964457802,1,82.0,Engineer,10065697.879450873,1.0,0.5981408725402514
3341,1,3.0,2425686.4566705464,0,21.0,Homemaker,9903790.40974938,,0.4791119798616967
3342,1,0.0,37204230.17185781,1,3.0,Executive,10050341.01700444,,0.3390683210961834
3343,1,3.0,2075589.7051935121,0,21.0,Homemaker,10124618.921163542,,0.389792444304838
3344,1,6.0,223312305.55225116,1,13.0,Entertainment,10311128.741943313,1.0,0.6180410513214114
3345,1,9.0,97910967.35746577,1,100.0,Artist,10271311.113162456,1.0,0.6980620276068134
3346,1,1.0,14805710.760952465,1,9.0,Marketing,10087730.35269909,1.0,0.514157526274356
3347,1,0.0,3746360.600326459,0,17.0,Healthcare,10169709.970570948,1.0,0.2181021933424185
3348,1,0.0,3156320.180012629,0,17.0,Healthcare,10154547.052154576,1.0,0.492261603022174
3349,1,3.0,2425845.8063011607,0,20.0,Homemaker,9952562.4771002,1.0,0.5327338980056009
3350,1,3.0,1935955.7277173768,0,21.0,Homemaker,10033386.859864766,,0.4959972411380384
3351,1,2.0,158786209.27537987,1,32.0,Doctor,10360923.964117266,,0.4575202157429518
3352,0,2.0,169731323.69346145,1,32.0,Doctor,10405495.349619737,1.0,0.5310609546301
3353,0,2.0,175760641.6739004,1,32.0,Doctor,10244285.086415278,1.0,0.4625091151836756
3354,0,1.0,177869714.60158646,0,10.0,Lawyer,10348899.68550058,0.0,0.3389117044910162
3355,1,6.0,161779835.43607196,1,13.0,Entertainment,10198862.740738273,,0.4818017810577617
3356,1,1.0,12534905.694756908,1,9.0,Marketing,10233808.106436122,,0.359303953460001
3357,1,9.0,131376957.07907976,1,99.0,Artist,10233958.529973196,,0.7816959102096317
3358,1,1.0,15606884.940410547,1,9.0,Marketing,10057622.618241394,1.0,0.5954779113529206
3359,1,9.0,99605377.05774418,1,99.0,Artist,10264223.884836655,1.0,0.5945268009480277
3360,1,0.0,3168971.8716818243,0,17.0,Healthcare,10007741.682911132,1.0,0.3477415019315769
3361,1,1.0,10920615.16535019,1,9.0,Marketing,10085681.70375168,,0.5260218933063902
3362,1,4.0,45801205.19320664,1,81.0,Engineer,10253143.791058682,,0.6466779190784989
3363,1,1.0,14272653.862618806,1,9.0,Marketing,9997240.218418855,1.0,0.2919503889678632
3364,1,1.0,15212606.053244637,1,9.0,Marketing,10141127.012035271,,0.5670280453360124
3365,1,2.0,141677745.3364241,1,32.0,Doctor,10131527.484870167,,0.4554620476621195
3366,1,1.0,12489432.464195952,1,9.0,Marketing,10189794.66144758,1.0,0.4119790737050662
3367,1,4.0,58981009.15479551,1,82.0,Engineer,10186278.53962019,,0.5871036961063167
3368,1,6.0,170934266.66427043,1,14.0,Entertainment,10305624.471694527,,0.4545283128237944
3369,1,9.0,113766138.24757227,1,99.0,Artist,10093541.43015146,1.0,0.7553097747268408
3370,1,3.0,2013016.2214675304,0,20.0,Homemaker,10092575.107322222,1.0,0.3776118987973084
3371,1,0.0,2896001.265748524,0,17.0,Healthcare,10052157.316874698,,0.380915722608446
3372,1,1.0,13582184.211771064,1,9.0,Marketing,9920995.298430448,,0.5106418027680429
3373,0,1.0,206394957.20661485,0,10.0,Lawyer,10168831.387242824,,0.3175309190762246
3374,1,6.0,193277879.75257957,1,13.0,Entertainment,10168873.816327147,1.0,0.4675367520001812
3375,0,2.0,158053528.46909088,1,32.0,Doctor,10348543.65660286,1.0,0.5557138820634201
3376,1,2.0,250529323.1289642,1,32.0,Doctor,10273394.211107368,1.0,0.5675763840663426
3377,1,9.0,147565992.4001086,1,99.0,Artist,10253982.974769494,,0.6449755592715608
3378,0,1.0,232217373.21237054,0,11.0,Lawyer,10351531.392711712,,0.31659895574244
3379,1,9.0,88137904.52555515,1,99.0,Artist,10246678.700407118,1.0,0.7252722189489835
3380,1,0.0,32897441.555628095,1,3.0,Executive,19795323.46895183,0.0,0.3227938235226805
3381,0,1.0,122472233.87155907,0,10.0,Lawyer,10377044.220976274,1.0,0.6083100042277427
3382,1,9.0,116526605.50861073,1,99.0,Artist,10189799.302306645,,0.6726447858984617
3383,1,3.0,1869582.6882195896,0,20.0,Homemaker,10063289.45664112,0.0,0.3382078569116788
3384,1,0.0,2947661.9822185375,0,17.0,Healthcare,10097149.05828832,,0.244059742976627
3385,1,2.0,190458568.51457986,1,32.0,Doctor,10312363.553334394,0.0,0.6323217426732938
3386,1,3.0,2317959.2811377076,0,21.0,Homemaker,9989185.252873512,,0.5643545327826528
3387,1,1.0,12946153.950029984,1,9.0,Marketing,10006035.55817078,,0.4951214978679613
3388,1,6.0,166258364.07888177,1,14.0,Entertainment,10245051.865872724,0.0,0.2904275428763266
3389,1,0.0,3301476.3424988645,0,17.0,Healthcare,10080424.87356861,1.0,0.41969045659864
3390,1,3.0,2150054.033220801,0,20.0,Homemaker,10284070.246913856,,0.3442317286729398
3391,1,6.0,198276231.19824934,1,13.0,Entertainment,10394496.82688424,,0.6096392302766115
3392,1,0.0,3623077.024462686,0,17.0,Healthcare,10078181.748859031,,0.5017064829982147
3393,1,6.0,196237087.46770045,1,14.0,Entertainment,10277325.940492326,0.0,0.3843959499905469
3394,1,3.0,2162856.3894832036,0,21.0,Homemaker,10182837.639575155,,0.2967738952728466
3395,1,6.0,178728856.02554935,1,13.0,Entertainment,10305218.4631853,,0.6635983675401959
3396,0,2.0,216005289.11017528,1,32.0,Doctor,10081936.96483807,,0.3189846781158154
3397,0,1.0,154250121.90860367,0,11.0,Lawyer,10168444.386713536,,0.3133321976185849
3398,1,1.0,12943738.863614952,1,9.0,Marketing,10027067.11613054,0.0,0.4701294525650134
3399,1,4.0,41182524.62342013,1,82.0,Engineer,10028283.498465078,1.0,0.66219115003265
3400,1,3.0,2367978.9530964405,0,21.0,Homemaker,9903662.498889022,,0.1798582393023698
3401,1,0.0,2566879.233836738,0,17.0,Healthcare,10218360.33959698,1.0,0.2670255208749839
3402,1,2.0,176551312.8743617,1,32.0,Doctor,10350205.76649112,1.0,0.5577341631738728
3403,1,6.0,174753521.35266498,1,14.0,Entertainment,10248140.22067208,0.0,0.3739718673432169
3404,0,1.0,195458066.17535654,0,10.0,Lawyer,10365726.098412596,1.0,0.3639596664196478
3405,1,4.0,47901012.68601725,1,82.0,Engineer,10139247.411797613,1.0,0.6433857573699153
3406,1,0.0,3281422.4970042645,0,18.0,Healthcare,10033412.85643248,,0.1381223712186818
3407,1,6.0,207882262.87899044,1,13.0,Entertainment,10271676.45153705,1.0,0.4750421561962582
3408,1,1.0,11582386.574293744,1,9.0,Marketing,10104312.56162602,,0.4240379477906451
3409,1,0.0,35669997.53652908,1,3.0,Executive,10174054.565087592,0.0,0.123817728539776
3410,1,4.0,38550967.14477445,1,82.0,Engineer,10061581.083047964,1.0,0.7178066975041039
3411,1,0.0,39403718.42286348,1,3.0,Executive,10158579.199337246,1.0,0.3091062367247255
3412,0,1.0,155838107.00155672,0,10.0,Lawyer,10297540.923408918,,0.3445491089652402
3413,1,3.0,2041119.6739537758,0,21.0,Homemaker,10102570.124647273,,0.4774445457804902
3414,1,0.0,33406221.11544213,1,3.0,Executive,10220986.955044728,,0.4756493496907993
3415,1,0.0,34350181.57278933,1,3.0,Executive,10102921.31037936,1.0,0.5111886364900036
3416,1,6.0,205947105.38691565,1,13.0,Entertainment,10366887.723649316,1.0,0.5186566224722021
3417,1,0.0,30679132.280975133,1,3.0,Executive,10162866.491681026,,0.5720911905949652
3418,1,0.0,3809128.634737135,0,17.0,Healthcare,10011361.579175474,1.0,0.3822652144145326
3419,0,1.0,142817852.49007398,0,10.0,Lawyer,10233048.735776309,1.0,0.2996786986258853
3420,1,6.0,238339448.5067288,1,14.0,Entertainment,10201281.04364214,,0.5433265933309632
3421,1,9.0,105221962.77068725,1,99.0,Artist,10218720.829410903,,0.8628558130210496
3422,1,0.0,29361653.4474123,1,3.0,Executive,10009338.93309476,,0.5220777071517461
3423,1,2.0,150889967.07461423,1,32.0,Doctor,10231728.935943898,0.0,0.4362467265185899
3424,1,1.0,8299747.512641285,1,9.0,Marketing,10233526.737423472,1.0,0.4492272055341294
3425,1,3.0,2298477.549366972,0,21.0,Homemaker,9961200.590720728,0.0,0.6293577798628504
3426,1,3.0,2305475.3648837064,0,20.0,Homemaker,10058218.306601774,0.0,0.4228965976074598
3427,1,4.0,48044833.205862306,1,82.0,Engineer,10178276.23149278,0.0,0.7858235338372184
3428,1,4.0,56594372.14499688,1,82.0,Engineer,9997035.842716755,0.0,0.4428835209348026
3429,1,0.0,3575870.641955901,0,17.0,Healthcare,10070687.04509401,,0.3156944867730762
3430,1,3.0,1968098.2210756717,0,21.0,Homemaker,10124322.414326403,,0.4928286738657125
3431,1,3.0,2356860.0959499674,0,21.0,Homemaker,10034540.527090091,,0.482655957775971
3432,1,9.0,52722698.072674245,1,99.0,Artist,10218013.890174037,1.0,0.6545281282457882
3433,1,0.0,2958267.0809960333,0,17.0,Healthcare,10157316.299217958,1.0,0.2984980774000109
3434,1,0.0,41443545.30903161,1,3.0,Executive,10144395.411269393,1.0,0.4867495887754196
3435,1,0.0,29119492.337340575,1,3.0,Executive,10067080.604427977,1.0,0.3426202160032734
3436,0,1.0,142781518.4065458,0,10.0,Lawyer,10514682.085712748,,0.4442565974099797
3437,1,0.0,33828174.29252721,1,3.0,Executive,10193465.112765012,1.0,0.3852879432389341
3438,1,0.0,40132888.166322224,1,3.0,Executive,10182051.160424018,,0.1497679337916859
3439,1,0.0,24609790.02788461,1,3.0,Executive,10047009.972857188,1.0,0.383849804179358
3440,1,1.0,11402162.76018025,1,9.0,Marketing,10067009.76923838,,0.4017884020641193
3441,1,0.0,2701511.4205471696,0,17.0,Healthcare,9961330.050168278,1.0,0.4019163175068838
3442,1,0.0,33959053.21537519,1,3.0,Executive,10012992.046738628,1.0,0.3056184417051906
3443,1,2.0,199957999.0749932,1,32.0,Doctor,10323280.256611291,1.0,0.3778917078771581
3444,1,2.0,144305882.92493665,1,33.0,Doctor,10370512.818598434,,0.4570322530377061
3445,1,3.0,2789586.212946385,0,20.0,Homemaker,10090913.432943933,1.0,0.3055872382989956
3446,1,6.0,178128815.54090235,1,13.0,Entertainment,10141190.400226757,,0.5630208925983949
3447,0,2.0,173056086.42437193,1,32.0,Doctor,10469853.364725515,,0.5496466635912703
3448,1,0.0,35288365.63772367,1,3.0,Executive,10083049.928877763,1.0,0.3199917560631191
3449,1,1.0,13868958.546987025,1,9.0,Marketing,10081373.277266374,,0.2561151893717224
3450,1,0.0,36380818.197790824,1,3.0,Executive,10119194.262270078,,0.371638860144414
3451,0,1.0,103219739.65422066,0,10.0,Lawyer,10363280.009993397,,0.3164349407281442
3452,1,4.0,48714143.08305967,1,82.0,Engineer,10036031.12348443,,0.4153786251388368
3453,1,6.0,209345571.89621037,1,13.0,Entertainment,10266427.483811714,1.0,0.6261438217674622
3454,0,1.0,86225458.52914724,0,10.0,Lawyer,10225925.130779997,1.0,0.1929656326810401
3455,1,4.0,35377929.925611325,1,81.0,Engineer,10298938.311169785,,0.6163632634952045
3456,1,9.0,115435692.94361317,1,100.0,Artist,10265050.278909652,1.0,0.6153970054259926
3457,1,0.0,27269798.7353277,1,3.0,Executive,10130282.301338485,,0.4211925853767413
3458,0,2.0,208003917.97442505,1,32.0,Doctor,10321533.064905684,,0.548364705302376
3459,1,0.0,3666960.523715041,0,17.0,Healthcare,10222256.496278292,,0.3325531486967767
3460,1,9.0,117703059.92978851,1,99.0,Artist,10305132.508931791,1.0,0.5785860871024208
3461,1,0.0,4240445.765159684,0,17.0,Healthcare,9986084.759544406,1.0,0.5293201684034358
3462,1,4.0,39575132.187688135,1,82.0,Engineer,10175372.42512609,1.0,0.6243532393534259
3463,0,1.0,230584963.42895952,0,11.0,Lawyer,10117668.46486746,,0.2671508992780993
3464,1,6.0,164390361.8049474,1,14.0,Entertainment,10361336.40840169,1.0,0.4940613763019044
3465,1,6.0,218085964.97403473,1,13.0,Entertainment,10303119.59476918,1.0,0.6166703056361239
3466,1,6.0,210961762.31178716,1,14.0,Entertainment,10159570.700955909,1.0,0.6492123649094309
3467,1,2.0,161939809.443659,1,32.0,Doctor,10231691.934839344,1.0,0.5429222436868267
3468,1,6.0,178078114.84878266,1,13.0,Entertainment,10282827.750223074,0.0,0.5071516889155616
