,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,work_type,destroy_degree,work_duration,car_id,worker_id,sex,fix_date
1517,1517,1517,75002,reparking,0.0,12,x80002642q,JO,0,2020-8-7 18:56
1518,1518,1518,75003,reparking,0.0,10,B21190735B,LJ,1,2020-10-12 6:18
1519,1519,1519,75004,refuel,0.0,16,O94358151K,GM,0,2020-12-5 12:56
1520,1520,1520,75005,repair,3.1,16,e62534445C,UV,1,2020-8-30 10:21
1521,1521,1521,75006,reparking,0.0,2,u18458685Y,LC,0,2019-6-27 1:49
1522,1522,1522,75007,repair,4.6,38,z11597106c,RF,1,2020-7-3 5:28
1523,1523,1523,75008,repair,6.2,44,k21965739e,EN,1,2020-3-15 15:32
1524,1524,1524,75009,reparking,0.0,16,x58837153O,XN,1,2019-4-19 12:31
1525,1525,1525,75010,repair,3.2,18,G47342943f,GH,0,2019-10-3 11:25
1526,1526,1526,75011,reparking,0.0,15,O19264387t,BC,0,2019-3-30 13:34
1527,1527,1527,75012,repair,5.0,35,F19059946i,NF,1,2020-8-15 11:17
1528,1528,1528,75013,repair,4.2,35,r51754540Z,FM,1,2020-3-26 1:7
1529,1529,1529,75014,refuel_check,0.0,5,A80759079M,QT,1,2020-11-16 1:11
1530,1530,1530,75015,repair,5.2,42,q94996107b,SS,1,2018-5-25 6:31
1531,1531,1531,75016,reparking,0.0,15,D21168709j,TZ,1,2020-1-14 15:27
1532,1532,1532,75017,reparking,0.0,4,F13324317X,FR,1,2019-2-8 1:20
1533,1533,1533,75018,repair,6.5,57,a24383432S,IN,1,2020-5-10 3:5
1534,1534,1534,75019,reparking,0.0,15,c71404784h,HY,0,2020-11-7 14:55
1535,1535,1535,75020,reparking,0.0,12,M16195084T,IL,0,2020-4-16 20:36
1536,1536,1536,75021,reparking,0.0,17,T21646410G,YW,1,2020-3-20 13:27
1537,1537,1537,75022,reparking,0.0,4,a81162503f,CW,1,2020-8-1 0:9
1538,1538,1538,75023,repair,5.7,51,g21927975o,LK,1,2020-11-24 3:1
1539,1539,1539,75024,reparking,0.0,7,C97329021k,XF,0,2019-4-14 5:42
1540,1540,1540,75025,reparking,0.0,11,I13549379V,GN,0,2019-1-11 19:22
1541,1541,1541,75026,reparking,0.0,11,U14129401Z,VN,1,2020-4-5 19:15
1542,1542,1542,75027,repair,7.9,62,V15317805t,UH,1,2018-4-15 16:0
1543,1543,1543,75028,reparking,0.0,4,H75734034E,PZ,0,2021-7-19 1:22
1544,1544,1544,75029,refuel,0.0,15,J25880963A,SV,0,2020-4-14 15:54
1545,1545,1545,75030,refuel,0.0,11,U39520556u,JR,1,2020-2-28 8:24
1546,1546,1546,75031,refuel,0.0,7,x15739910a,BD,0,2020-9-8 23:43
1547,1547,1547,75032,reparking,0.0,5,Z21476194D,CX,1,2020-6-30 3:18
1548,1548,1548,75033,reparking,0.0,7,w12391717O,QG,1,2019-1-7 4:7
1549,1549,1549,75034,reparking,0.0,11,n20316947U,NR,0,2021-10-10 19:55
1550,1550,1550,75035,reparking,0.0,10,y62871792F,LV,0,2019-4-10 20:46
1551,1551,1551,75036,refuel,0.0,13,b15019916u,YO,0,2019-4-2 15:41
1552,1552,1552,75037,reparking,0.0,5,U10711419T,EZ,0,2019-10-29 5:41
1553,1553,1553,75038,reparking,0.0,9,R19153983O,SG,0,2020-9-1 6:57
1554,1554,1554,75039,reparking,0.0,13,N10549589U,CB,1,2019-4-7 10:13
1555,1555,1555,75040,refuel,0.0,6,T17258323F,TV,0,2019-7-14 22:49
1556,1556,1556,75041,repair,5.8,50,d90605125B,OX,0,2019-11-30 22:56
1557,1557,1557,75042,refuel,0.0,10,J21389113X,ET,1,2020-7-8 7:44
1558,1558,1558,75043,reparking,0.0,14,J89206681B,IR,0,2021-8-20 16:59
1559,1559,1559,75044,reparking,0.0,13,D11898674k,QY,1,2019-7-12 10:9
1560,1560,1560,75045,reparking,0.0,8,Q12081449W,XO,0,2019-6-1 21:41
1561,1561,1561,75046,reparking,0.0,12,p13265436R,CG,0,2020-6-26 9:40
1562,1562,1562,75047,refuel_check,0.0,9,u94278703K,FK,0,2019-7-26 21:56
1563,1563,1563,75048,refuel,0.0,6,M11207935Y,XY,1,2020-6-19 2:35
1564,1564,1564,75049,repair,6.0,49,E85884187F,RX,1,2020-3-8 7:3
1565,1565,1565,75050,reparking,0.0,10,M16942202w,CF,0,2019-4-25 20:48
1566,1566,1566,75051,reparking,0.0,15,z15639936K,TJ,1,2019-4-2 12:33
1567,1567,1567,75052,reparking,0.0,12,B93363649Z,IC,1,2018-8-10 18:13
1568,1568,1568,75053,reparking,0.0,16,f22490453I,EB,1,2020-9-18 12:21
1569,1569,1569,75054,reparking,0.0,6,j22621886P,LP,1,2020-3-15 4:2
1570,1570,1570,75055,reparking,0.0,4,N93684873i,VW,1,2019-6-8 0:5
1571,1571,1571,75056,reparking,0.0,12,N17457370J,XM,0,2020-9-6 10:35
1572,1572,1572,75057,reparking,0.0,12,h83193449d,JK,0,2021-10-16 12:59
1573,1573,1573,75058,reparking,0.0,16,Q12049154i,AB,1,2019-11-14 11:0
1574,1574,1574,75059,reparking,0.0,13,Z17275599T,FN,1,2019-11-1 16:9
1575,1575,1575,75060,repair,4.7,35,I12161012I,UP,1,2020-9-3 8:35
1576,1576,1576,75061,repair,5.6,42,D48474630C,MW,1,2020-5-5 18:7
1577,1577,1577,75062,reparking,0.0,7,r89269408x,UH,1,2020-2-20 4:1
1578,1578,1578,75063,reparking,0.0,13,K86750569e,IG,0,2020-6-28 10:56
1579,1579,1579,75064,reparking,0.0,8,o11540629s,WH,0,2019-12-19 6:54
1580,1580,1580,75065,reparking,0.0,4,S20543842X,DV,0,2019-8-11 1:50
1581,1581,1581,75066,reparking,0.0,14,k80786856l,JO,0,2019-11-5 12:55
1582,1582,1582,75067,repair,6.5,50,c20590315d,OD,0,2021-11-30 18:39
1583,1583,1583,75068,refuel,0.0,12,G13821834T,XT,0,2019-12-14 19:53
1584,1584,1584,75069,repair,5.8,46,g11560137d,UR,0,2021-12-24 9:39
1585,1585,1585,75070,reparking,0.0,10,K11766813E,FM,0,2019-3-7 20:54
1586,1586,1586,75071,repair,5.6,45,d19214377Y,NL,1,2019-3-22 21:23
1587,1587,1587,75072,reparking,0.0,9,r11156401h,KZ,1,2020-6-7 6:8
1588,1588,1588,75073,repair,3.9,29,d88869649B,OC,1,2018-7-20 20:34
1589,1589,1589,75074,reparking,0.0,15,Y19405099D,TN,1,2021-9-4 15:36
1590,1590,1590,75075,reparking,0.0,13,N58030401q,ZH,1,2018-4-9 16:5
1591,1591,1591,75076,reparking,0.0,14,a92313727A,WM,1,2020-4-24 11:25
1592,1592,1592,75077,refuel,0.0,15,D18115460t,XJ,0,2019-8-1 15:41
1593,1593,1593,75078,refuel,0.0,7,m13963562E,CC,0,2019-3-14 23:40
1594,1594,1594,75079,refuel,0.0,17,P86362307q,VV,1,2019-5-30 13:10
1595,1595,1595,75080,refuel,0.0,11,u16907319C,SV,0,2019-12-6 19:58
1596,1596,1596,75081,reparking,0.0,17,x10430805f,SM,1,2018-3-14 14:0
1597,1597,1597,75082,reparking,0.0,9,z71654131y,IJ,1,2018-2-28 22:24
1598,1598,1598,75083,reparking,0.0,16,J22559152a,QT,1,2020-7-19 15:21
1599,1599,1599,75084,repair,4.8,38,i19014419C,SS,1,2020-3-27 21:37
1600,1600,1600,79984,repair,7.3,61,Z21640888N,RW,1,2020-10-20 6:2
1601,1601,1601,79985,reparking,0.0,9,J15244210Z,HS,1,2019-1-15 6:16
1602,1602,1602,79986,repair,5.5,38,i91600067A,DT,1,2020-9-15 15:1
1603,1603,1603,79987,repair,5.4,43,C72229940J,HB,1,2020-4-6 21:10
1604,1604,1604,79988,reparking,0.0,9,B15425558p,BT,0,2021-8-18 7:37
1605,1605,1605,79989,reparking,0.0,14,t53263450D,IT,0,2019-7-30 15:44
1606,1606,1606,79990,reparking,0.0,5,O18917243I,TG,1,2020-4-19 2:42
1607,1607,1607,79991,repair,3.8,28,H17821257f,IN,1,2020-9-25 6:34
1608,1608,1608,79992,reparking,0.0,9,a41823930e,SY,0,2021-11-23 20:51
1609,1609,1609,79993,repair,5.7,49,a14231502T,VK,1,2020-2-21 5:20
1610,1610,1610,79994,reparking,0.0,3,W16217358q,FR,0,2019-12-13 0:23
1611,1611,1611,79995,repair,7.2,64,A38569725K,SB,1,2018-3-30 6:31
1612,1612,1612,79996,reparking,0.0,11,F16031202c,LH,0,2019-11-11 7:30
1613,1613,1613,79997,reparking,0.0,7,n15570314X,KG,1,2020-1-9 3:28
1614,1614,1614,79998,refuel,0.0,15,S18159473b,AW,0,2019-2-6 13:6
1615,1615,1615,79999,refuel,0.0,11,l22245696z,WH,0,2020-8-16 19:36
1616,1616,1616,80000,repair,5.1,46,D16978575e,ZS,1,2018-6-10 1:21
1617,1617,1617,80001,reparking,0.0,9,x80002642q,RB,0,2021-12-20 7:34
1618,1618,1618,80002,reparking,0.0,9,B21190735B,IN,0,2019-5-16 22:30
1619,1619,1619,80003,reparking,0.0,13,O94358151K,YV,0,2020-12-9 18:52
1620,1620,1620,80004,repair,7.5,67,e62534445C,LH,1,2020-7-9 4:16
1621,1621,1621,80005,reparking,0.0,13,u18458685Y,IG,0,2021-7-14 17:37
1622,1622,1622,80006,refuel,0.0,13,z11597106c,FK,1,2020-3-29 9:3
1623,1623,1623,80007,repair,6.5,52,k21965739e,DO,0,2019-9-24 9:48
1624,1624,1624,80008,refuel,0.0,10,x58837153O,KB,1,2020-9-30 7:8
1625,1625,1625,80009,reparking,0.0,14,G47342943f,RF,0,2019-6-14 16:28
1626,1626,1626,80010,reparking,0.0,16,O19264387t,JL,1,2020-2-13 12:6
1627,1627,1627,80011,reparking,0.0,13,F19059946i,PL,0,2019-12-20 11:56
1628,1628,1628,80012,reparking,0.0,15,r51754540Z,ZF,1,2020-4-17 15:12
1629,1629,1629,80013,reparking,0.0,15,A80759079M,ZF,1,2019-3-15 12:6
1630,1630,1630,80014,repair,5.2,37,q94996107b,LZ,1,2019-2-11 10:10
1631,1631,1631,80015,reparking,0.0,15,D21168709j,XR,1,2020-1-28 11:29
1632,1632,1632,80016,reparking,0.0,13,F13324317X,RJ,1,2020-5-19 18:12
1633,1633,1633,80017,reparking,0.0,16,a24383432S,UW,0,2020-7-14 12:49
1634,1634,1634,80018,reparking,0.0,4,c71404784h,NH,1,2019-8-23 1:4
1635,1635,1635,80019,reparking,0.0,11,M16195084T,BO,0,2021-12-1 9:58
1636,1636,1636,80020,reparking,0.0,9,T21646410G,HM,0,2019-10-23 8:53
1637,1637,1637,80021,repair,6.8,60,a81162503f,VN,1,2020-11-23 4:32
1638,1638,1638,80022,reparking,0.0,10,g21927975o,PD,0,2019-8-11 9:42
1639,1639,1639,80023,reparking,0.0,16,C97329021k,NM,0,2020-10-18 14:53
1640,1640,1640,80024,reparking,0.0,15,I13549379V,EL,0,2020-4-18 16:46
1641,1641,1641,80025,reparking,0.0,4,U14129401Z,FD,1,2020-8-10 3:9
1642,1642,1642,80026,reparking,0.0,10,V15317805t,UL,1,2020-7-24 9:1
1643,1643,1643,80027,repair,4.0,36,H75734034E,YV,0,2019-12-26 1:59
1644,1644,1644,80028,reparking,0.0,9,J25880963A,DP,0,2019-10-21 22:38
1645,1645,1645,80029,reparking,0.0,4,U39520556u,QZ,0,2019-10-21 1:56
1646,1646,1646,80030,repair,7.1,62,x15739910a,TP,0,2021-1-27 22:49
1647,1647,1647,80031,reparking,0.0,10,Z21476194D,AX,0,2019-5-18 7:57
1648,1648,1648,80032,reparking,0.0,8,w12391717O,JK,1,2019-10-7 3:13
1649,1649,1649,80033,reparking,0.0,11,n20316947U,NR,1,2020-6-15 20:18
1650,1650,1650,80034,reparking,0.0,14,y62871792F,UT,0,2019-10-29 15:47
1651,1651,1651,80035,reparking,0.0,6,b15019916u,VK,0,2019-7-27 4:33
1652,1652,1652,80036,refuel,0.0,10,U10711419T,XB,0,2019-8-11 21:26
1653,1653,1653,80037,repair,5.3,46,R19153983O,OG,1,2020-7-10 4:6
1654,1654,1654,80038,reparking,0.0,12,N10549589U,BJ,1,2019-6-18 7:17
1655,1655,1655,80039,refuel,0.0,11,T17258323F,GJ,0,2021-8-23 10:56
1656,1656,1656,80040,reparking,0.0,12,d90605125B,LN,1,2019-8-29 9:2
1657,1657,1657,80041,reparking,0.0,16,J21389113X,GD,1,2019-6-6 12:9
1658,1658,1658,80042,refuel,0.0,14,J89206681B,XB,0,2019-10-21 11:24
1659,1659,1659,80043,repair,4.6,35,D11898674k,FC,0,2019-11-1 7:24
1660,1660,1660,80044,reparking,0.0,6,Q12081449W,IZ,0,2019-9-18 4:49
1661,1661,1661,80045,reparking,0.0,19,p13265436R,AP,1,2019-1-27 13:20
1662,1662,1662,80046,repair,4.9,31,u94278703K,UH,0,2019-12-18 12:39
1663,1663,1663,80047,repair,6.9,58,M11207935Y,ZK,1,2020-1-10 6:6
1664,1664,1664,80048,repair,5.9,45,E85884187F,IO,1,2019-4-7 17:15
1665,1665,1665,80049,repair,6.8,63,M16942202w,EP,1,2020-2-22 2:12
1666,1666,1666,80050,reparking,0.0,9,z15639936K,IZ,1,2018-6-17 6:26
1667,1667,1667,80051,repair,6.6,49,B93363649Z,BL,1,2019-2-19 15:26
1668,1668,1668,80052,refuel,0.0,11,f22490453I,EH,0,2021-9-14 20:33
1669,1669,1669,80053,refuel,0.0,7,j22621886P,ZJ,0,2019-7-3 23:40
1670,1670,1670,80054,reparking,0.0,7,N93684873i,IG,0,2019-3-23 6:48
1671,1671,1671,80055,reparking,0.0,13,N17457370J,BD,1,2019-2-29 19:43
1672,1672,1672,80056,repair,5.5,35,h83193449d,GP,1,2020-1-18 14:29
1673,1673,1673,80057,reparking,0.0,13,Q12049154i,MV,1,2020-7-11 11:17
1674,1674,1674,80058,reparking,0.0,16,Z17275599T,OB,1,2019-3-18 13:7
1675,1675,1675,80059,reparking,0.0,9,I12161012I,RB,0,2019-10-25 20:46
1676,1676,1676,80060,reparking,0.0,6,D48474630C,BD,0,2019-7-2 3:57
1677,1677,1677,80061,reparking,0.0,11,r89269408x,BC,0,2020-2-20 10:33
1678,1678,1678,80062,reparking,0.0,15,K86750569e,FV,0,2020-5-14 13:51
1679,1679,1679,80063,reparking,0.0,15,o11540629s,GX,0,2019-10-6 13:37
1680,1680,1680,80064,reparking,0.0,5,S20543842X,AJ,0,2019-12-24 2:38
1681,1681,1681,80065,reparking,0.0,4,k80786856l,NF,1,2020-6-5 3:31
1682,1682,1682,80066,reparking,0.0,3,c20590315d,QJ,0,2019-9-13 1:39
1683,1683,1683,80067,reparking,0.0,3,G13821834T,CL,1,2020-4-21 0:11
1684,1684,1684,80068,reparking,0.0,13,g11560137d,RN,1,2020-4-3 9:14
1685,1685,1685,80069,refuel,0.0,5,K11766813E,WY,1,2020-5-28 3:42
1686,1686,1686,80070,reparking,0.0,11,d19214377Y,KW,1,2020-5-15 6:18
1687,1687,1687,80071,reparking,0.0,4,r11156401h,HB,1,2019-3-11 3:6
1688,1688,1688,80072,repair,5.5,44,d88869649B,KK,1,2019-10-4 6:0
1689,1689,1689,80073,refuel,0.0,3,Y19405099D,PW,1,2020-11-17 0:26
1690,1690,1690,80074,reparking,0.0,10,N58030401q,TR,0,2019-11-18 21:34
1691,1691,1691,80075,refuel,0.0,12,a92313727A,GD,1,2020-2-29 20:10
1692,1692,1692,80076,refuel,0.0,7,D18115460t,PH,1,2018-7-11 4:31
1693,1693,1693,80077,reparking,0.0,8,m13963562E,ZZ,0,2021-10-28 22:31
1694,1694,1694,80078,reparking,0.0,7,P86362307q,PW,0,2020-12-15 21:29
1695,1695,1695,80079,refuel,0.0,7,u16907319C,LH,0,2019-11-3 5:37
1696,1696,1696,80080,reparking,0.0,5,x10430805f,LH,1,2019-7-30 1:15
1697,1697,1697,80081,reparking,0.0,4,z71654131y,LJ,1,2020-4-27 0:18
1698,1698,1698,80082,reparking,0.0,11,J22559152a,AW,0,2021-5-8 7:53
1699,1699,1699,80083,reparking,0.0,1,i19014419C,LC,0,2020-9-3 0:54
1700,1700,1700,84983,refuel,0.0,6,Z21640888N,VG,0,2019-12-2 4:45
1701,1701,1701,84984,repair,3.5,23,J15244210Z,VK,1,2020-5-26 20:16
1702,1702,1702,84985,repair,3.4,23,i91600067A,HZ,0,2019-5-7 22:54
1703,1703,1703,84986,reparking,0.0,3,C72229940J,ZL,0,2021-10-28 1:33
1704,1704,1704,84987,reparking,0.0,6,B15425558p,AY,1,2020-12-16 4:8
1705,1705,1705,84988,refuel,0.0,9,t53263450D,FD,1,2020-9-25 5:28
1706,1706,1706,84989,reparking,0.0,14,O18917243I,DV,0,2020-7-12 11:47
1707,1707,1707,84990,reparking,0.0,12,H17821257f,LK,0,2020-2-8 18:34
1708,1708,1708,84991,refuel,0.0,15,a41823930e,LP,0,2020-9-24 12:27
1709,1709,1709,84992,reparking,0.0,8,a14231502T,IO,0,2020-4-9 22:56
1710,1710,1710,84993,refuel,0.0,7,W16217358q,EW,1,2020-2-10 4:8
1711,1711,1711,84994,reparking,0.0,15,A38569725K,QD,0,2019-12-6 15:49
1712,1712,1712,84995,repair,6.2,51,F16031202c,AO,0,2019-11-17 20:31
1713,1713,1713,84996,reparking,0.0,16,n15570314X,HZ,0,2019-1-10 14:47
1714,1714,1714,84997,repair,6.6,57,S18159473b,YW,1,2019-9-10 2:11
1715,1715,1715,84998,reparking,0.0,10,l22245696z,FX,1,2020-1-11 7:8
1716,1716,1716,84999,reparking,0.0,15,D16978575e,RR,0,2020-3-12 13:59
1717,1717,1717,85000,reparking,0.0,14,x80002642q,LD,0,2019-6-18 15:37
1718,1718,1718,85001,reparking,0.0,12,B21190735B,CV,0,2021-12-15 18:40
1719,1719,1719,85002,repair,5.6,54,O94358151K,PF,0,2019-12-20 0:41
1720,1720,1720,85003,reparking,0.0,16,e62534445C,KY,1,2018-8-29 11:24
1721,1721,1721,85004,reparking,0.0,13,u18458685Y,IN,0,2019-6-17 18:40
1722,1722,1722,85005,refuel,0.0,17,z11597106c,WS,1,2020-6-21 15:27
1723,1723,1723,85006,repair,3.7,33,k21965739e,KG,1,2018-1-9 0:36
1724,1724,1724,85007,reparking,0.0,9,x58837153O,AJ,1,2020-1-30 7:5
1725,1725,1725,85008,reparking,0.0,14,G47342943f,EM,1,2020-10-6 11:14
1726,1726,1726,85009,reparking,0.0,3,O19264387t,PR,0,2019-12-7 1:49
1727,1727,1727,85010,reparking,0.0,10,F19059946i,TO,0,2020-2-2 20:55
1728,1728,1728,85011,repair,5.1,40,r51754540Z,FY,1,2020-9-6 7:23
1729,1729,1729,85012,refuel,0.0,16,A80759079M,ZK,1,2020-9-29 12:4
1730,1730,1730,85013,reparking,0.0,3,q94996107b,VG,1,2020-8-16 0:6
1731,1731,1731,85014,refuel,0.0,9,D21168709j,MB,0,2019-12-23 8:45
1732,1732,1732,85015,reparking,0.0,5,F13324317X,CL,0,2019-10-1 3:33
1733,1733,1733,85016,reparking,0.0,12,a24383432S,KF,0,2019-1-28 10:54
1734,1734,1734,85017,reparking,0.0,3,c71404784h,XT,0,2019-5-7 0:48
1735,1735,1735,85018,repair,6.7,52,M16195084T,LY,1,2019-4-30 17:13
1736,1736,1736,85019,reparking,0.0,6,T21646410G,HH,0,2019-11-16 4:48
1737,1737,1737,85020,reparking,0.0,13,a81162503f,QY,0,2020-11-2 9:35
1738,1738,1738,85021,reparking,0.0,9,g21927975o,AS,0,2020-12-28 9:59
1739,1739,1739,85022,reparking,0.0,4,C97329021k,PZ,0,2020-3-30 1:57
1740,1740,1740,85023,reparking,0.0,9,I13549379V,XC,1,2019-1-16 7:37
1741,1741,1741,85024,reparking,0.0,13,U14129401Z,NB,0,2021-2-20 9:20
1742,1742,1742,85025,reparking,0.0,13,V15317805t,WO,1,2020-4-19 11:25
1743,1743,1743,85026,reparking,0.0,12,H75734034E,VY,1,2020-4-8 7:6
1744,1744,1744,85027,repair,4.0,25,J25880963A,HX,1,2020-6-7 16:6
1745,1745,1745,85028,repair,6.0,45,U39520556u,XC,0,2019-12-9 12:37
1746,1746,1746,85029,repair,7.3,60,x15739910a,MM,1,2020-4-20 17:38
1747,1747,1747,85030,reparking,0.0,14,Z21476194D,NX,1,2020-7-3 17:16
1748,1748,1748,85031,reparking,0.0,10,w12391717O,KH,1,2018-3-24 7:7
1749,1749,1749,85032,reparking,0.0,10,n20316947U,KP,0,2019-4-27 8:46
1750,1750,1750,85033,refuel,0.0,14,y62871792F,YN,0,2021-12-29 15:45
1751,1751,1751,85034,reparking,0.0,7,b15019916u,BD,1,2019-11-7 3:28
1752,1752,1752,85035,repair,4.9,43,U10711419T,NP,1,2020-11-1 3:20
1753,1753,1753,85036,reparking,0.0,15,R19153983O,JW,0,2019-2-23 12:27
1754,1754,1754,85037,refuel,0.0,12,N10549589U,ST,1,2020-1-7 20:4
1755,1755,1755,85038,reparking,0.0,10,T17258323F,BB,0,2019-11-6 9:50
1756,1756,1756,85039,reparking,0.0,13,d90605125B,YZ,0,2021-11-3 18:43
1757,1757,1757,85040,repair,7.2,66,J21389113X,CW,1,2020-1-26 1:23
1758,1758,1758,85041,reparking,0.0,9,J89206681B,ES,1,2018-2-18 6:8
1759,1759,1759,85042,repair,4.1,34,D11898674k,FO,0,2019-6-5 23:51
1760,1760,1760,85043,refuel_check,0.0,2,Q12081449W,NN,0,2021-8-28 0:52
1761,1761,1761,85044,reparking,0.0,6,p13265436R,NL,1,2020-12-16 2:0
1762,1762,1762,85045,repair,4.2,36,u94278703K,LR,1,2020-10-17 3:12
1763,1763,1763,85046,reparking,0.0,12,M11207935Y,MX,0,2019-7-4 9:41
1764,1764,1764,85047,reparking,0.0,9,E85884187F,KV,0,2019-7-19 21:54
1765,1765,1765,85048,repair,5.7,40,M16942202w,UL,0,2019-10-28 13:35
1766,1766,1766,85049,repair,5.0,34,z15639936K,WX,1,2020-5-16 13:37
1767,1767,1767,85050,reparking,0.0,15,B93363649Z,DD,0,2019-12-12 16:47
1768,1768,1768,85051,reparking,0.0,15,f22490453I,SJ,0,2019-3-18 14:30
1769,1769,1769,85052,reparking,0.0,14,j22621886P,OG,1,2020-3-20 12:12
1770,1770,1770,85053,reparking,0.0,9,N93684873i,YD,0,2019-11-25 21:59
1771,1771,1771,85054,refuel,0.0,16,N17457370J,YS,1,2019-9-10 13:32
1772,1772,1772,85055,reparking,0.0,8,h83193449d,BX,1,2018-9-26 5:28
1773,1773,1773,85056,refuel,0.0,10,Q12049154i,SV,0,2019-12-26 22:35
1774,1774,1774,85057,repair,3.9,23,Z17275599T,EV,0,2019-7-3 12:21
1775,1775,1775,85058,repair,6.2,46,I12161012I,CL,0,2019-10-12 11:34
1776,1776,1776,85059,repair,5.1,36,D48474630C,ZN,1,2018-7-12 16:18
1777,1777,1777,85060,reparking,0.0,10,r89269408x,RS,1,2019-4-7 5:43
1778,1778,1778,85061,reparking,0.0,16,K86750569e,TR,1,2018-5-22 14:6
1779,1779,1779,85062,reparking,0.0,2,o11540629s,FL,0,2021-12-26 1:46
1780,1780,1780,85063,reparking,0.0,12,S20543842X,XH,1,2020-3-25 9:7
1781,1781,1781,85064,refuel,0.0,17,k80786856l,UX,1,2020-4-12 14:5
1782,1782,1782,85065,reparking,0.0,5,c20590315d,OC,1,2020-6-4 3:38
1783,1783,1783,85066,reparking,0.0,12,G13821834T,FR,0,2020-9-21 10:12
1784,1784,1784,85067,reparking,0.0,3,g11560137d,YH,0,2019-9-14 2:33
1785,1785,1785,85068,reparking,0.0,5,K11766813E,LB,1,2020-10-7 3:30
1786,1786,1786,85069,reparking,0.0,8,d19214377Y,RF,0,2019-6-17 23:24
1787,1787,1787,85070,reparking,0.0,13,r11156401h,WR,0,2021-9-28 19:43
1788,1788,1788,85071,refuel,0.0,14,d88869649B,AP,0,2019-5-10 13:11
1789,1789,1789,85072,reparking,0.0,16,Y19405099D,KJ,0,2019-7-26 15:16
1790,1790,1790,85073,repair,4.6,31,N58030401q,XY,1,2018-11-6 12:32
1791,1791,1791,85074,reparking,0.0,17,a92313727A,ZS,1,2018-8-12 15:19
1792,1792,1792,85075,reparking,0.0,13,D18115460t,IX,0,2021-5-1 10:51
1793,1793,1793,85076,reparking,0.0,13,m13963562E,KW,0,2019-7-28 17:55
1794,1794,1794,85077,repair,7.2,59,P86362307q,YK,0,2020-6-16 19:36
1795,1795,1795,85078,reparking,0.0,10,u16907319C,YN,1,2020-6-6 22:33
1796,1796,1796,85079,repair,5.4,42,x10430805f,DN,1,2018-1-12 9:6
1797,1797,1797,85080,repair,4.3,28,z71654131y,ZG,0,2019-9-10 11:40
1798,1798,1798,85081,reparking,0.0,13,J22559152a,GG,0,2021-10-2 16:50
1799,1799,1799,85082,repair,5.0,41,i19014419C,XF,1,2018-5-5 2:44
1800,1800,1800,89982,repair,5.9,53,Z21640888N,AB,1,2020-1-29 1:0
1801,1801,1801,89983,reparking,0.0,6,J15244210Z,FD,0,2021-3-10 4:55
1802,1802,1802,89984,reparking,0.0,14,i91600067A,FG,1,2020-8-13 15:16
1803,1803,1803,89985,reparking,0.0,7,C72229940J,AD,0,2020-6-28 5:53
1804,1804,1804,89986,repair,6.4,56,B15425558p,WD,1,2020-5-14 6:16
1805,1805,1805,89987,repair,4.6,30,t53263450D,KW,1,2019-2-5 12:2
1806,1806,1806,89988,reparking,0.0,18,O18917243I,XX,1,2019-2-28 14:12
1807,1807,1807,89989,reparking,0.0,11,H17821257f,MK,1,2019-1-20 21:25
1808,1808,1808,89990,reparking,0.0,4,a41823930e,LD,1,2020-3-18 0:24
1809,1809,1809,89991,reparking,0.0,14,a14231502T,XG,0,2021-10-6 18:58
1810,1810,1810,89992,reparking,0.0,9,W16217358q,JZ,0,2020-5-12 22:52
1811,1811,1811,89993,reparking,0.0,6,A38569725K,HW,0,2021-9-8 22:41
1812,1812,1812,89994,repair,3.0,20,F16031202c,WM,0,2019-11-19 21:48
1813,1813,1813,89995,reparking,0.0,10,n15570314X,LF,1,2017-7-17 22:32
1814,1814,1814,89996,refuel,0.0,14,S18159473b,US,1,2020-2-18 11:17
1815,1815,1815,89997,reparking,0.0,13,l22245696z,TY,1,2020-2-18 20:6
1816,1816,1816,89998,reparking,0.0,17,D16978575e,LJ,0,2019-11-15 14:45
1817,1817,1817,89999,refuel,0.0,6,x80002642q,IZ,1,2018-2-17 4:35
1818,1818,1818,90000,reparking,0.0,4,B21190735B,AD,1,2020-1-5 0:18
1819,1819,1819,90001,reparking,0.0,17,O94358151K,XJ,1,2020-4-6 16:11
1820,1820,1820,90002,reparking,0.0,16,e62534445C,ZF,0,2019-11-29 15:37
1821,1821,1821,90003,refuel,0.0,9,u18458685Y,KF,1,2019-7-9 22:13
1822,1822,1822,90004,reparking,0.0,9,z11597106c,TK,0,2019-11-28 21:27
1823,1823,1823,90005,reparking,0.0,9,k21965739e,GC,0,2019-5-9 8:40
1824,1824,1824,90006,reparking,0.0,6,x58837153O,TK,1,2019-6-22 4:10
1825,1825,1825,90007,reparking,0.0,18,G47342943f,NM,1,2020-7-9 15:9
1826,1826,1826,90008,repair,7.2,63,O19264387t,VS,1,2020-11-19 6:3
1827,1827,1827,90009,reparking,0.0,7,F19059946i,LK,0,2019-11-15 5:52
1828,1828,1828,90010,refuel,0.0,17,r51754540Z,RC,1,2019-4-8 15:41
1829,1829,1829,90011,reparking,0.0,11,A80759079M,WN,1,2020-12-17 20:5
1830,1830,1830,90012,reparking,0.0,15,q94996107b,BF,1,2018-4-18 12:13
1831,1831,1831,90013,refuel,0.0,11,D21168709j,UZ,1,2020-6-28 21:5
1832,1832,1832,90014,repair,8.7,81,F13324317X,CL,1,2020-9-30 1:17
